method,target,year,donors_used,n_models,rmse,mae,runtime_sec,mean_single_rmse,mean_single_mae
TF_LGBM,30,2017,"34,7,33,53,32,31,36",7,2.8979348598515795,1.8632271710223138,50.37991952896118,3.4256941290938463,2.2722563658579134
TF_LGBM,30,2018,"34,7,33,53,32,31,36",7,3.0633378014531987,2.070205045170909,50.47909188270569,3.6248693812146437,2.502386707675716
TF_LGBM,31,2017,"32,7,9,53,13,12,52",7,3.071705212062328,1.893619545715077,67.41497921943665,3.7849013053927836,2.425456873488044
TF_LGBM,31,2018,"32,7,9,53,13,12,52",7,3.5017709999023134,2.308793934330753,67.49790859222412,4.245578981872102,2.8442486005143928
TF_LGBM,32,2017,"31,9,53,13,7,12,52",7,2.7005663517017573,1.6916344415713835,148.17062616348267,3.3743698898737455,2.195406962115148
TF_LGBM,32,2018,"31,9,53,13,7,12,52",7,3.583706789388452,2.3731559115748606,148.23865246772766,4.0962278623516095,2.77654290253968
TF_LGBM,33,2017,"41,11,25,46,36,30,5",7,4.791469679119461,3.396632575290663,125.7276930809021,5.27750753356745,3.7574577484261793
TF_LGBM,33,2018,"41,11,25,46,36,30,5",7,4.902410738116427,3.4950519231768338,125.67657089233398,5.409544103913463,3.900115059643212
TF_LGBM,34,2017,"46,53,51,36,52,30,32",7,2.8022538072989778,1.8757569453823815,137.0702259540558,3.383262397034176,2.299368012260747
TF_LGBM,34,2018,"46,53,51,36,52,30,32",7,4.7686500780915,2.7265954778198216,137.1385374069214,5.143908097311928,3.0768704098475794
TF_LGBM,35,2017,"41,11,25,5,33,10,36",7,2.889834138797661,2.063337552495045,132.14591932296753,4.025240101942491,2.8691114182820807
TF_LGBM,35,2018,"41,11,25,5,33,10,36",7,3.909385998033247,2.2666995179373766,131.45059776306152,4.913741166514662,3.1324518167263062
TF_LGBM,36,2017,"51,46,42,34,11,33,32",7,2.477660455903849,1.7180801482778358,135.61518168449402,3.291081447616748,2.279142229843159
TF_LGBM,36,2018,"51,46,42,34,11,33,32",7,3.172499948686766,1.8042854609539911,135.78649926185608,3.849090213674386,2.4066771857863034
TF_LGBM,37,2017,"55,1,44,56,10,41,25",7,3.3767972344411143,2.3182082090017038,144.93231296539307,4.349460457345291,3.1126456236175324
TF_LGBM,37,2018,"55,1,44,56,10,41,25",7,3.128928953354242,2.0643060531705677,145.50798439979553,4.264859469343288,2.9199246476062535
TF_LGBM,38,2017,"39,27,15,29,4,3,21",7,3.409147380210768,2.1962713243668066,344.46547746658325,3.838202951117111,2.521925025486933
TF_LGBM,38,2018,"39,27,15,29,4,3,21",7,4.290455945847914,2.526622519995508,344.4463441371918,4.67152540852788,2.8620640697954554
TF_LGBM,39,2017,"3,27,38,4,50,15,29",7,2.915873500613554,2.119970070696689,281.33951783180237,3.325130760578662,2.381753754626311
TF_LGBM,39,2018,"3,27,38,4,50,15,29",7,3.5329197540555177,2.1485348467579115,281.5453608036041,3.8808296902660486,2.4566864749740156
TF_LGBM,40,2017,"49,43,16,6,50,26,23",7,3.6373200725058195,2.461287999991042,261.3744087219238,4.437955655335931,3.021197966925867
TF_LGBM,40,2018,"49,43,16,6,50,26,23",7,4.8336109195815355,2.7951005680275327,261.41610741615295,5.464052468254906,3.3133823973191565
TF_LGBM,41,2017,"33,10,35,25,44,5,36",7,3.9288886424398504,2.9046362407977324,41.264668703079224,4.6680904808848425,3.413360673702733
TF_LGBM,41,2018,"33,10,35,25,44,5,36",7,3.944100193632972,2.743624420008115,41.18252658843994,4.835074553558464,3.406913686482065
TF_LGBM,42,2017,"36,12,51,46,32,34,9",7,2.7589727374356188,1.9466258600518664,44.65444779396057,3.4513949871793383,2.4243803454564663
TF_LGBM,42,2018,"36,12,51,46,32,34,9",7,3.748974337227796,2.323192048156863,44.6065034866333,4.328356704211184,2.7741764192131426
TF_LGBM,43,2017,"49,6,40,26,45,22,47",7,2.6435309011838304,1.8469536150710761,52.095091104507446,3.378395693948028,2.3550234560246515
TF_LGBM,43,2018,"49,6,40,26,45,22,47",7,4.372650971368168,3.022419974397449,52.29051685333252,4.9226225456556465,3.3916390159864003
TF_LGBM,44,2017,"41,37,1,33,56,30,10",7,4.446023679260139,3.537540555525421,51.161887645721436,5.283628673724769,4.0876147352355545
TF_LGBM,44,2018,"41,37,1,33,56,30,10",7,5.22223104812045,3.8163811161428134,50.52590990066528,6.040409447680379,4.409361672747649
TF_LGBM,45,2017,"22,43,49,47,53,52,7",7,3.623471126547037,2.246911563516065,51.231627225875854,4.270309624963686,2.738741662625081
TF_LGBM,45,2018,"22,43,49,47,53,52,7",7,3.882214330717653,2.596788884578846,51.340676069259644,4.5551577741273634,3.0815986685525667
TF_LGBM,46,2017,"51,36,34,42,22,33,53",7,3.549241999420812,2.323052417588998,62.18490743637085,4.016224953391108,2.696939521431854
TF_LGBM,46,2018,"51,36,34,42,22,33,53",7,2.927360503104718,2.011220762286638,62.28317046165466,3.567182533382225,2.4782024791381163
TF_LGBM,47,2017,"50,49,43,45,3,26,40",7,2.8329820304073765,1.8175960023183406,35.29205131530762,3.691910481833687,2.4178402279075866
TF_LGBM,48,2017,"16,50,15,40,23,49,24",7,3.3784174715132336,2.127518553761522,57.848702907562256,3.8971924946643104,2.552348904523579
TF_LGBM,48,2018,"16,50,15,40,23,49,24",7,4.0015406513273355,2.6621844515519815,57.703343629837036,4.490037111500038,3.049475265560198
TF_LGBM,49,2017,"43,40,47,6,26,22,45",7,4.36671907944436,2.7478397979814257,42.639580726623535,4.7139173717365335,3.041395117271788
TF_LGBM,49,2018,"43,40,47,6,26,22,45",7,4.94085359720344,3.54399166734994,42.51762771606445,5.2670826100518,3.74859627990485
TF_LGBM,50,2017,"47,3,40,43,48,49,27",7,3.4591480630702214,2.1695172448628695,43.94581985473633,4.1224330771815145,2.6996700598243843
TF_LGBM,50,2018,"47,3,40,43,48,49,27",7,2.977887078297478,1.9311589101083777,43.98029184341431,3.856666772934674,2.615533804620353
TF_LGBM,51,2017,"46,36,34,52,42,22,53",7,3.6859917411612506,2.391975719588936,46.449536085128784,4.12862470022808,2.7476000920832493
TF_LGBM,52,2017,"53,22,51,7,34,32,31",7,3.86682776227523,2.438577429272022,46.214516401290894,4.334183063306513,2.7447749328504636
TF_LGBM,52,2018,"53,22,51,7,34,32,31",7,3.922627555570663,2.5503283341257585,46.10413837432861,4.372460267024989,2.8488618981446487
TF_LGBM,53,2017,"52,7,32,31,22,34,13",7,3.1350879642718072,1.9646491717554273,48.61168026924133,3.7675810796490024,2.4171687066926983
TF_LGBM,54,2017,"60,55,57,58,56,37,1",7,3.6554750687524984,2.7191706622381053,54.642823219299316,4.535072423099652,3.2754978542501854
TF_LGBM,54,2018,"60,55,57,58,56,37,1",7,3.5145341019185112,2.4917240176693487,54.668580293655396,4.482255894210469,3.162512464317229
TF_LGBM,55,2017,"37,54,1,44,56,41,10",7,3.4037095716365036,2.149945198461291,44.37239861488342,4.665148673293627,3.202220296865466
TF_LGBM,55,2018,"37,54,1,44,56,41,10",7,4.20477883664356,2.9014168892295356,44.29897737503052,5.178604917302125,3.7171067581836335
TF_LGBM,56,2017,"1,37,10,25,5,54,8",7,3.390629299868596,2.1852215228974567,40.42029428482056,4.675619853004979,3.259376593817212
TF_LGBM,56,2018,"1,37,10,25,5,54,8",7,3.2667153867624887,2.1654595633185245,40.64068245887756,4.632233532404718,3.2795080564483925
TF_LGBM,57,2017,"58,60,54,55,56,1,37",7,3.061240011636169,1.764237615311982,46.627318382263184,4.479976229542153,3.0241069304921515
TF_LGBM,57,2018,"58,60,54,55,56,1,37",7,3.591687650764988,2.421054527885302,46.6169548034668,4.868654021337186,3.4719261051324977
TF_LGBM,58,2017,"57,54,60,55,56,1,37",7,4.800416520738244,3.3718544421687633,258.82001996040344,5.325413506398519,3.7407784428316146
TF_LGBM,58,2018,"57,54,60,55,56,1,37",7,4.19371509368611,2.932888382542947,258.6078405380249,4.8919172533777076,3.4426165590151023
