metric,target,year,donors_used,n_models,rmse,mae,runtime_sec,mean_single_rmse,mean_single_mae,mean_T
marginal_energy,43,2018,"46,45,6,7,39,53,60",7,4.33281826727565,2.86744920837273,323.196,4.70120186340638,3.15375043877987,15.2857142857143
marginal_energy,42,2017,"44,34,5,36,49,32,54",7,2.45389051099096,1.4570012899173,333.321,3.61817316871924,2.45841530106903,15.2857142857143
marginal_energy,44,2018,"5,42,32,49,36,12,34",7,6.63422670582623,4.87030988703643,286.275,6.76667069844111,4.9525590084653,15.2857142857143
marginal_energy,43,2017,"46,45,6,7,39,53,60",7,2.53243575179278,1.63443019512931,321.882000000001,3.19980773529011,2.14266528859244,15.2857142857143
marginal_energy,45,2018,"46,43,6,7,50,4,18",7,3.0393502259035,2.01518460825432,320.084,3.58409213646263,2.43562081355052,15.4285714285714
marginal_energy,44,2017,"5,42,32,49,36,12,34",7,5.85476092733883,4.55800370031344,321.72,5.9838038837187,4.6145666158714,15.2857142857143
marginal_energy,46,2018,"43,45,6,7,60,53,39",7,2.75114030066135,1.8644077360818,323.811,3.39719261560877,2.32502505061911,15.2857142857143
marginal_energy,45,2017,"46,43,6,7,50,4,18",7,2.95078650189998,1.85373879513304,331.996,3.50964363592272,2.30367441820754,15.4285714285714
marginal_energy,48,2018,"33,22,39,8,43,45,46",7,4.05152782513866,2.6742631816268,354.447,4.30545358414885,2.90003716633927,15.7142857142857
marginal_energy,46,2017,"43,45,6,7,60,53,39",7,3.26652122496301,2.07879789100814,331.542999999999,3.82433199368155,2.5331296104634,15.2857142857143
marginal_energy,49,2018,"32,5,44,12,42,28,21",7,5.04464388951439,3.62789797312202,326.217999999999,5.45242758609284,3.87397859426186,16.1428571428571
marginal_energy,47,2017,"52,11,10,21,38,26,41",7,2.89617512450224,1.87088543138608,302.904000000001,3.72173822450873,2.49422263175192,15
marginal_energy,50,2018,"18,4,23,45,58,43,7",7,2.98390937638724,1.94569852986719,292.701000000002,3.9977813737512,2.84236685554248,15.4285714285714
marginal_energy,48,2017,"33,22,39,8,43,45,46",7,3.418602822569,2.22574244098262,326.508000000001,3.69915889545891,2.45953923847825,15.7142857142857
marginal_energy,52,2018,"10,47,11,26,38,21,41",7,3.483962670769,2.26041820339825,340.047999999998,4.13335282507253,2.75527993668532,15.4285714285714
marginal_energy,49,2017,"32,5,44,12,42,28,21",7,4.39896102925962,2.76037517961725,327.645,4.89737680906682,3.17126901614288,16.1428571428571
marginal_energy,50,2017,"18,4,23,45,58,43,7",7,3.55408887773754,2.22882977345821,298.278,4.22982201209099,2.89939454675511,15.4285714285714
marginal_energy,54,2018,"2,34,36,66,65,42,10",7,6.83222511948501,4.93502239264276,373.240000000001,7.01789128948142,5.07582114708874,16.2857142857143
marginal_energy,51,2017,"55,3,57,41,35,37,38",7,3.99955800598648,2.650355290383,285.773000000001,4.67868666958414,3.27734911699746,15.4285714285714
marginal_energy,55,2018,"35,51,37,57,3,41,17",7,3.18262249660875,1.98541603200847,345.522999999999,4.91980336366895,3.55937146587237,15.7142857142857
marginal_energy,52,2017,"10,47,11,26,38,21,41",7,3.66127291092015,2.18820584062093,332.137,4.3732387020193,2.76164602732024,15.4285714285714
marginal_energy,56,2018,"58,31,23,27,16,14,25",7,3.50007680378171,2.23165292940166,365.024,5.12229643012742,3.63434715548984,16.4285714285714
marginal_energy,53,2017,"60,43,46,8,63,39,6",7,3.41948439684814,2.24697495555809,338.188999999998,3.91768621738233,2.62329144465883,15.4285714285714
marginal_energy,57,2018,"3,51,41,55,1,26,64",7,3.58293796217656,2.42217191830583,345.688,4.5515701353867,3.28075011599765,15
marginal_energy,54,2017,"2,34,36,66,65,42,10",7,7.34241965823466,5.627363795456,361.337999999999,7.47305399283307,5.66710237826702,16.2857142857143
marginal_energy,58,2018,"23,56,50,4,18,45,31",7,8.28412907510962,6.61745919152867,348.312,8.43573280546075,6.69454535476943,15.5714285714286
marginal_energy,55,2017,"35,51,37,57,3,41,17",7,3.94042846523604,2.53459054418022,339.926000000001,5.12622570014688,3.65274991040178,15.7142857142857
marginal_energy,59,2018,"9,61,29,13,25,16,30",7,6.80684098301163,5.280097864833,360.141,7.05393587819293,5.42829315236859,16
marginal_energy,56,2017,"58,31,23,27,16,14,25",7,4.07784025074383,2.67295773193021,361.063999999999,5.44067971737231,3.89208710762275,16.4285714285714
marginal_energy,60,2018,"53,63,46,8,43,6,45",7,4.7585199155779,2.97301948314128,348.593,5.04054768874919,3.23510556543667,15.4285714285714
marginal_energy,57,2017,"3,51,41,55,1,26,64",7,4.62934733104397,3.22673195114701,345.830999999999,5.22649526663525,3.75907436549535,15
marginal_energy,62,2018,"63,8,60,53,39,33,6",7,5.02787088510719,3.55522768688097,376.577000000002,5.4422039429878,3.87325792674692,16.1428571428571
marginal_energy,58,2017,"23,56,50,4,18,45,31",7,9.36279626798965,7.49585501565251,351.374999999997,9.47427708385332,7.53178159538745,15.5714285714286
