metric,target,year,donors_used,n_models,rmse,mae,runtime_sec,mean_single_rmse,mean_single_mae,mean_T
sinkhorn_wasserstein,12,2017,"33,8,5,22,23,29,32",7,2.80968748932697,1.67153075957707,358.648000000001,3.05167501180779,1.89094830866492,16.4285714285714
sinkhorn_wasserstein,12,2018,"33,8,5,22,23,29,32",7,3.6700122622989,2.07745036825755,364.726,3.91566011984328,2.28124266409296,16.4285714285714
sinkhorn_wasserstein,13,2017,"29,24,9,27,31,14,16",7,2.48322139814012,1.49786743778271,349.259000000001,2.71284634540174,1.68764298832922,16.4285714285714
sinkhorn_wasserstein,13,2018,"29,24,9,27,31,14,16",7,2.73704606850671,1.74280099283077,368.528000000001,2.95437158815058,1.92561228832058,16.4285714285714
sinkhorn_wasserstein,14,2017,"16,24,13,25,23,27,30",7,2.90890937010961,1.89648157780858,344.522,3.35751785485392,2.27638531432962,16.2857142857143
sinkhorn_wasserstein,14,2018,"16,24,13,25,23,27,30",7,3.11661300552116,2.10927054416958,365.336,3.54327770638119,2.48036613271089,16.2857142857143
sinkhorn_wasserstein,15,2017,"32,3,25,10,24,28,14",7,2.62827194026647,1.70184229597537,319.095,3.03885908797754,2.03504383531424,16
sinkhorn_wasserstein,15,2018,"32,3,25,10,24,28,14",7,2.47284260540233,1.58766265596708,334.975999999999,3.0029752210191,2.0270058245446,16
sinkhorn_wasserstein,16,2017,"14,24,27,23,29,13,31",7,2.32262206992468,1.60478468362582,348.224,2.57449925036715,1.78548819573363,16
sinkhorn_wasserstein,16,2018,"14,24,27,23,29,13,31",7,2.3694201971349,1.53999141397604,335.562000000002,2.65597583472565,1.76745825622732,16
sinkhorn_wasserstein,17,2017,"19,21,18,29,27,20,4",7,5.16249767506027,3.78121287242376,317.005999999999,5.23069525811341,3.81894463005292,15.7142857142857
sinkhorn_wasserstein,17,2018,"19,21,18,29,27,20,4",7,4.54945514311392,3.16782709526027,320.254,4.65377872749645,3.2535729265678,15.7142857142857
sinkhorn_wasserstein,18,2017,"23,39,4,29,38,21,16",7,2.25251594360476,1.41124003949447,305.747999999999,2.67581118003467,1.78612003077058,15.5714285714286
sinkhorn_wasserstein,18,2018,"23,39,4,29,38,21,16",7,1.99893954054329,1.27949360264235,309.816,2.52170485074054,1.74111999026546,15.5714285714286
sinkhorn_wasserstein,19,2017,"21,18,17,39,4,27,23",7,2.31139721380724,1.45150466081808,308.649,2.99317425030028,2.00958290582713,15.7142857142857
sinkhorn_wasserstein,19,2018,"21,18,17,39,4,27,23",7,2.37313861871706,1.54868496274638,314.596,3.09292758016005,2.10513186610091,15.7142857142857
sinkhorn_wasserstein,20,2017,"24,4,3,29,23,21,16",7,2.50238027357964,1.58677997462876,330.057999999999,2.72376146510689,1.79830438115378,15.8571428571429
sinkhorn_wasserstein,20,2018,"24,4,3,29,23,21,16",7,1.99077033692993,1.3060276178271,320.161,2.33110263414947,1.59448990761935,15.8571428571429
sinkhorn_wasserstein,21,2017,"23,18,19,47,49,22,17",7,2.80824613587657,1.83817026290864,302.762,3.50596627736876,2.47879124282533,15.8571428571429
sinkhorn_wasserstein,21,2018,"23,18,19,47,49,22,17",7,3.20324500438916,2.21970162444822,310.781000000001,3.78893090821968,2.74923472667783,15.8571428571429
sinkhorn_wasserstein,22,2017,"33,34,12,42,31,49,32",7,3.79322826663963,2.35073226262589,308.747000000001,4.13923323145264,2.62827981916247,15.7142857142857
sinkhorn_wasserstein,22,2018,"33,34,12,42,31,49,32",7,2.59967319454582,1.83115995415772,317.978999999999,3.08625596670108,2.15194741713244,15.7142857142857
sinkhorn_wasserstein,23,2017,"31,16,26,18,29,27,4",7,3.03084973300538,1.90705636207592,347.875,3.22385498468453,2.06331566072073,16.2857142857143
sinkhorn_wasserstein,23,2018,"31,16,26,18,29,27,4",7,2.96864362519213,1.82163071810436,346.651999999999,3.21124403030951,2.02086770275627,16.2857142857143
sinkhorn_wasserstein,24,2017,"14,16,13,9,27,23,25",7,2.68753061802765,1.56181877314325,342.271,3.30259767380205,2.06293871730065,15.8571428571429
sinkhorn_wasserstein,24,2018,"14,16,13,9,27,23,25",7,2.62392379824262,1.5108991938872,343.624000000002,3.3055811455789,2.09285087110722,15.8571428571429
sinkhorn_wasserstein,25,2017,"10,14,13,30,24,9,16",7,6.18993569951861,4.20031192235479,341.314,6.25769083460453,4.25639462449748,16.1428571428571
sinkhorn_wasserstein,25,2018,"10,14,13,30,24,9,16",7,3.94954920826599,2.56599144582578,342.846999999998,4.06584690574074,2.69166005250849,16.1428571428571
sinkhorn_wasserstein,26,2017,"10,12,33,47,5,22,52",7,2.689757774359,1.69281192478301,345.050000000003,3.11313606319222,2.02583963784724,16.2857142857143
sinkhorn_wasserstein,26,2018,"10,12,33,47,5,22,52",7,3.26598836532832,2.11520228380894,342.876,3.65539192486194,2.41072826958967,16.2857142857143
sinkhorn_wasserstein,27,2017,"16,13,23,29,31,14,24",7,2.26073220889674,1.37163671109138,344.552,2.47015627719227,1.57655450505374,16.2857142857143
sinkhorn_wasserstein,27,2018,"16,13,23,29,31,14,24",7,2.32381517833875,1.37193148437377,344.048999999999,2.57116471089267,1.60522090670524,16.2857142857143
sinkhorn_wasserstein,28,2017,"12,29,8,24,32,14,4",7,2.79226023839803,1.82427376417929,350.589,2.97399671652541,1.96484032841011,15.5714285714286
sinkhorn_wasserstein,28,2018,"12,29,8,24,32,14,4",7,3.42215605894852,1.94135707096422,352.482999999998,3.60959809430433,2.08821073779639,15.5714285714286
sinkhorn_wasserstein,29,2017,"13,16,9,27,31,23,4",7,2.4651572455121,1.54520483220196,335.038000000001,2.7000068753537,1.74684275372821,15.7142857142857
sinkhorn_wasserstein,29,2018,"13,16,9,27,31,23,4",7,2.7947141659723,1.67154057545921,342.448999999997,3.03077439972973,1.89370430308843,15.7142857142857
sinkhorn_wasserstein,30,2017,"14,13,33,16,25,23,9",7,2.38374146992825,1.52191467716926,344.170999999998,3.14188203051583,2.13027887059449,16.1428571428571
sinkhorn_wasserstein,30,2018,"14,13,33,16,25,23,9",7,2.6741114304419,1.83236636966854,344.880999999999,3.47720267062025,2.44795674586432,16.1428571428571
sinkhorn_wasserstein,31,2017,"23,9,26,29,16,33,6",7,2.99411420828104,1.83409013473213,350.924000000001,3.20853212167332,2.01658538143608,16.1428571428571
sinkhorn_wasserstein,31,2018,"23,9,26,29,16,33,6",7,3.42131536193474,2.24048917381753,352.113000000001,3.63895714246019,2.39600455166529,16.1428571428571
sinkhorn_wasserstein,32,2017,"5,22,31,9,10,12,36",7,2.51125814016313,1.49984285526141,337.482000000002,2.86178288413705,1.80090951822191,15.5714285714286
sinkhorn_wasserstein,32,2018,"5,22,31,9,10,12,36",7,3.18239618226611,2.08626710067973,342.099999999999,3.45512935874571,2.29882538454418,15.5714285714286
sinkhorn_wasserstein,33,2017,"12,8,22,5,31,6,29",7,2.95615628578776,1.89340866462389,351.291000000003,3.15687893356169,2.06163739152814,16
sinkhorn_wasserstein,33,2018,"12,8,22,5,31,6,29",7,3.09971202661308,2.0079609121792,347.587,3.29714662799455,2.16885829462983,16
sinkhorn_wasserstein,34,2017,"42,44,36,22,49,40,48",7,2.91800834899514,1.88596505419572,307.576,3.58208666627303,2.43902873725954,15.2857142857143
sinkhorn_wasserstein,34,2018,"42,44,36,22,49,40,48",7,4.99006489058448,2.95769132290922,312.678,5.40173532043212,3.3218410967278,15.2857142857143
sinkhorn_wasserstein,35,2018,"37,36,44,51,42,41,48",7,3.85977897360526,2.14209671387522,258.806,4.88274388871974,3.04369281211416,15.7142857142857
sinkhorn_wasserstein,35,2017,"37,36,44,51,42,41,48",7,2.71357370547283,1.86410049354096,315.849,3.85258978109626,2.71807005888677,15.7142857142857
sinkhorn_wasserstein,36,2018,"42,34,44,49,48,22,40",7,3.55765862209447,2.1480681323409,310.026,4.16043342211729,2.63850684192913,15.2857142857143
sinkhorn_wasserstein,36,2017,"42,34,44,49,48,22,40",7,2.75071542139327,1.8134464280664,305.16,3.51633219099941,2.40976410534831,15.2857142857143
sinkhorn_wasserstein,37,2018,"35,36,44,34,42,51,55",7,3.48132120179377,2.16676618597682,328.689,4.10338070435383,2.63385679546236,15.4285714285714
sinkhorn_wasserstein,37,2017,"35,36,44,34,42,51,55",7,4.03044892682257,2.61452050647195,320.678,4.47795073384436,3.04100441342574,15.4285714285714
sinkhorn_wasserstein,38,2018,"39,47,21,18,43,50,49",7,4.93314332406429,3.01068889176235,300.582,5.16296754128842,3.19568664544972,15.5714285714286
