target,donor_1,score_1,donor_2,score_2,donor_3,score_3,donor_4,score_4,donor_5,score_5,donor_6,score_6,donor_7,score_7,donor_8,score_8,donor_9,score_9,donor_10,score_10,donor_11,score_11,donor_12,score_12,donor_13,score_13,donor_14,score_14,donor_15,score_15,donor_16,score_16,donor_17,score_17,donor_18,score_18,donor_19,score_19,donor_20,score_20,donor_21,score_21,donor_22,score_22,donor_23,score_23,donor_24,score_24,donor_25,score_25,donor_26,score_26,donor_27,score_27,donor_28,score_28,donor_29,score_29,donor_30,score_30,donor_31,score_31,donor_32,score_32,donor_33,score_33,donor_34,score_34,donor_35,score_35,donor_36,score_36,donor_37,score_37,donor_38,score_38,donor_39,score_39,donor_40,score_40,donor_41,score_41,donor_42,score_42,donor_43,score_43,donor_44,score_44,donor_45,score_45,donor_46,score_46,donor_47,score_47,donor_48,score_48,donor_49,score_49,donor_50,score_50,donor_51,score_51,donor_52,score_52,donor_53,score_53,donor_54,score_54,donor_55,score_55,donor_56,score_56,donor_57,score_57,donor_58,score_58,donor_59,score_59,donor_60,score_60,donor_61,score_61,donor_62,score_62,donor_63,score_63,donor_64,score_64,donor_65,score_65
11,12,0.019617390113880473,8,0.02016445682849424,33,0.021688655850038936,36,0.022546591342526696,5,0.023152089050387525,10,0.02374622243266114,25,0.023872279517413577,46,0.028492976923767573,51,0.028624669006356164,35,0.028847144906759947,28,0.028857655338929915,30,0.030954315609735848,42,0.031563898958019726,41,0.031677323740878525,52,0.03239769863213689,9,0.03339533416954192,34,0.03465877063978599,31,0.035163980905749626,32,0.03531095095250215,53,0.03846645563059495,22,0.039300543310785384,1,0.04213244288191063,2,0.04258774436884911,45,0.04346248774471523,14,0.0457891932127755,13,0.04661951140806558,7,0.047010709038145214,6,0.04717229186902182,37,0.04754808572109303,56,0.051943332130445954,26,0.05233069088854716,43,0.053058638998821905,49,0.05542193489465282,44,0.05721998661209047,40,0.058021511444945446,47,0.05985203868288306,55,0.060498875796627195,24,0.060990859075704895,16,0.06388196920122378,23,0.06391180933505132,50,0.07055026135572968,54,0.07567295400212201,3,0.07689599066638032,48,0.07777840199289755,4,0.07878552405483082,60,0.0853534020986093,29,0.08614525175469917,15,0.08626535768233314,27,0.09089508071614762,39,0.09933929714223588,57,0.10947285306352958,58,0.109671133203017,21,0.11619216925222778,38,0.1199652507158903,18,0.12588685641637928,20,0.13188076310404775,19,0.16334195009161792,65,0.17017010263244642,66,0.1810596047639683,17,0.18301791446092106,62,0.1881280553994803,59,0.18816094665013372,63,0.20459801652108792,61,0.21582178604653485,64,0.2261969982805434
12,28,0.014438167268357326,9,0.01831976540857239,32,0.018957977213917877,11,0.019617390113880473,42,0.02186778253725627,31,0.022149002414836104,53,0.02387917985177931,22,0.02504942164402623,6,0.030145181056967774,13,0.031134602490745244,52,0.03126712343247974,36,0.03156498153430975,7,0.03157592660111771,45,0.031688189601003156,14,0.03187282181786009,2,0.03210912545240993,34,0.03264479148888475,33,0.032839590587260034,30,0.03518793412523701,8,0.03519725241745083,5,0.03580050257235953,25,0.036736213452875276,43,0.03744895779993041,26,0.038551471711169905,10,0.040062055942453954,46,0.04063346661807453,49,0.04112905854315226,35,0.04213775020765001,51,0.042718614671154446,40,0.04403733195644191,24,0.044384055785947715,41,0.045713710316797364,23,0.04670862523668241,47,0.0475137125811371,16,0.05337865762739889,50,0.05623112126304052,37,0.05767115297525589,1,0.059408912700215616,4,0.06066726620664773,3,0.06210649848025049,48,0.06655633902528584,44,0.06669048608716864,56,0.06731788595788935,29,0.06879176917487285,55,0.07143449880206881,15,0.07145946923840076,27,0.07549681923231508,39,0.08159204736315896,54,0.09194615564034785,60,0.09977723843031129,21,0.10347033645215012,38,0.10486644377523119,18,0.11125102571774467,20,0.11881867906341478,58,0.1242926090576322,57,0.12640655464017042,19,0.15102607072559718,17,0.1694344670092103,65,0.18500710463865877,66,0.19676022133795726,62,0.20195088327069488,59,0.20323859577401665,63,0.21853562014550784,61,0.22880871070065842,64,0.24310575771712287
13,9,0.015975205288724682,26,0.016645245617232882,7,0.018254212588826587,6,0.018402250470865744,32,0.018720659405567216,31,0.02014651632287843,53,0.022993624891335336,22,0.02390153311689754,45,0.029975633354648645,52,0.030009867508999116,43,0.030360336035518548,12,0.031134602490745244,30,0.03185006905576203,28,0.0323584199051874,34,0.03312215043045539,49,0.03356174325687334,14,0.03376171532775145,40,0.03400475789186752,23,0.034716057682248586,24,0.03694092141617254,42,0.03863667717463326,46,0.03957011951853991,36,0.04021672692718712,47,0.04117641968287243,51,0.041520234751085676,2,0.04281403116209518,33,0.04400301037826514,4,0.04466341415661987,3,0.044666105692600516,16,0.04653032822869396,11,0.04661951140806558,29,0.04741542488945459,50,0.0476116324536759,41,0.04992894205916145,25,0.05471392112832985,5,0.05677123479330095,27,0.060679789771252275,10,0.060781160625010724,8,0.061423981757360094,48,0.06282780602871235,15,0.06374074183441998,39,0.06448570717083843,44,0.06839833695788769,35,0.07080448198085189,37,0.07599491746370308,1,0.07779578031110716,56,0.0868795424440602,55,0.0891004809580642,38,0.09129814241462886,21,0.0952002441202288,18,0.10319776156040836,20,0.10923468731594549,54,0.1114558492029693,60,0.12506799659098491,57,0.1435712662048256,58,0.14378570541309313,19,0.14513962419360468,17,0.1611054162217127,65,0.21314073362337982,66,0.22447245313757083,59,0.22790737417072993,62,0.23092804577197631,63,0.24685963736650846,61,0.2562880294073355,64,0.2706783686018916
14,28,0.021776963741929445,9,0.0281440050594148,2,0.03131509013320103,16,0.03186824958199356,12,0.03187282181786009,13,0.03376171532775145,40,0.03405905398418749,6,0.034972580293784965,31,0.03610290142352519,8,0.03786489135155125,26,0.03921280094880676,49,0.04100593417282761,43,0.04105711225713717,32,0.04107526650251383,24,0.04384356955201775,7,0.044334526954996914,11,0.0457891932127755,23,0.0469731813655203,48,0.04707275047991486,50,0.051195831652447676,42,0.0520918489164652,25,0.05241740898064675,53,0.053142715875779255,22,0.054330650524144715,5,0.05445568465848748,10,0.05572904153341181,47,0.057201774338727765,15,0.05839445521539678,52,0.06031160927721203,33,0.061116501707491055,45,0.061282051369317164,36,0.06163533989051267,4,0.061720258872797036,30,0.06193382492384329,34,0.06243846337638487,3,0.06376798221516176,35,0.0642908372179744,27,0.06864258560455294,46,0.069119774743171,1,0.06988331376620009,29,0.07011075368002062,51,0.07154588791973439,56,0.07160880087172254,41,0.07336495026276484,37,0.08263861936476197,39,0.08356706062150736,21,0.09095548079938313,44,0.09456918077472182,55,0.09844803217450823,38,0.09898321903356494,20,0.10083333041402222,18,0.10176309076369539,54,0.10327051911679878,60,0.10486627800685304,58,0.13293276196631665,57,0.13464885390140585,19,0.13777899041242206,17,0.1528513665906825,65,0.18596036855732578,66,0.19744326701940487,59,0.2018857777126599,62,0.20354380212503487,63,0.22034735509516953,61,0.227862383187621,64,0.24438310491537685
15,27,0.017589050860616417,29,0.028980604326228832,4,0.03010079751288588,48,0.030538334072756114,24,0.030649579687175355,16,0.031067852987281347,40,0.03445660164070903,23,0.034912592158392854,21,0.038279587560287286,43,0.040214921958359955,49,0.04239526705427765,3,0.04330683274425318,38,0.04361635220925147,50,0.043723216406976705,39,0.044357891169988686,18,0.04582572887531707,20,0.04909181475377044,6,0.05148250078152369,47,0.05389267896286976,26,0.05564047043423172,45,0.05833797640469215,14,0.05839445521539678,22,0.06051609474055336,9,0.0629420617552167,42,0.06323846204051975,28,0.063537873016192,13,0.06374074183441998,12,0.07145946923840076,51,0.07219299498152934,46,0.07226162261621338,53,0.07243171737988487,52,0.0735982338716092,36,0.07363697859800038,31,0.07377251274967775,7,0.0738020611279653,32,0.07628141495894286,34,0.07670593745614286,11,0.08626535768233314,2,0.08630845216283305,33,0.08643378810010638,19,0.08681595890170564,30,0.08859891393863095,8,0.09362115341318275,41,0.09497981265082758,35,0.09508019718716809,25,0.10037225100745845,17,0.10044204927440335,5,0.10529896312129494,10,0.10839378968948195,44,0.11515916853280997,37,0.1217773774935599,1,0.12552330115227367,56,0.1280024796327485,55,0.13758238724118102,54,0.15910516568144456,60,0.1609468505751683,58,0.18881613743379527,57,0.19098847533554641,65,0.23713671930666602,66,0.24700268968803643,62,0.2543223807721664,59,0.25905980760787617,63,0.271900197496341,61,0.2779526657128881,64,0.29508912732709325
16,48,0.017394576692553905,40,0.020279785178975714,24,0.02466276792371156,23,0.024955785911023196,15,0.031067852987281347,14,0.03186824958199356,43,0.033446651203765956,49,0.0338349181847467,50,0.037181535455197604,6,0.03811796411243155,4,0.03815551461582125,3,0.03998518621953395,26,0.0410735040953292,28,0.04118713952018013,27,0.042286236759092086,29,0.04418388309531948,9,0.04420042638008305,13,0.04653032822869396,47,0.04721310130287693,42,0.04764789320756955,22,0.05010417938117438,45,0.05309014965582412,12,0.05337865762739889,31,0.05455233905914342,7,0.05530838953221337,39,0.056336291656826326,53,0.057806278678994766,32,0.058297178412997704,36,0.05849803848511406,2,0.060529325782629005,34,0.0612545501315062,52,0.06188993282640476,11,0.06388196920122378,46,0.06551345541664798,21,0.06571372553998989,51,0.06617815036897641,35,0.06657986662004411,8,0.06701591844744875,33,0.06810699455852237,30,0.07082799231630969,20,0.07174921311931949,38,0.07179239169740995,18,0.07538161291223175,25,0.07947048296163438,41,0.08094382299325621,5,0.08373206470024457,10,0.08466146565086456,1,0.09941636809207607,56,0.09946999744040783,37,0.1017752075666083,44,0.10411204821167175,19,0.10995259169103586,55,0.11311253847539254,17,0.12502561351405864,54,0.13178960027028613,60,0.13257638110351072,58,0.16165338103208915,57,0.1630538948240725,65,0.20902254115317434,66,0.21968125228360713,62,0.22602535682951713,59,0.22964218820758664,63,0.24403053179173423,61,0.24915576737049344,64,0.2668231525609918
17,19,0.03376518802713667,20,0.07323989490622716,21,0.07491431912573117,18,0.07907420648643325,15,0.10044204927440335,27,0.1120547106043744,48,0.11726361394910752,16,0.12502561351405864,29,0.125633089446818,4,0.12758575855118826,24,0.1277477156383743,38,0.12783841692695977,40,0.12919305631707498,23,0.13252073840979953,49,0.13605687301215202,43,0.13725363777489438,50,0.13744507011769347,39,0.13811865437897744,3,0.13874807269425196,47,0.14438617572709614,6,0.1488641339023771,26,0.1512606677295487,45,0.15256800594575798,14,0.1528513665906825,22,0.15680817960881238,42,0.15921119464481487,9,0.15977513867184137,28,0.1606197998897576,13,0.1611054162217127,51,0.16477156883968044,36,0.16567870240520685,46,0.16815140384820554,52,0.1693345263150002,12,0.1694344670092103,53,0.16965494652836335,7,0.1720621205794584,32,0.1723123386781595,34,0.17235854220518543,31,0.17309213793701805,2,0.18018234258611737,35,0.18134469367901085,11,0.18301791446092106,33,0.18473570566148115,30,0.18669035903654901,8,0.1881991562469139,41,0.19091569867194233,25,0.19883526695000373,5,0.20158920241294004,10,0.20371658392274636,44,0.21041985236184138,37,0.21570353655611096,1,0.21882577390223065,56,0.2216576903923155,55,0.23227396098492312,54,0.25229459233142554,60,0.25333220730066036,57,0.2828091491996704,58,0.2838260510234884,65,0.3179291819986828,66,0.32769917248965097,62,0.33790337856200786,59,0.34405094197609354,63,0.3552209504995336,61,0.3579687964185372,64,0.376322839470947
18,20,0.014434023407844672,21,0.01563720949192603,15,0.04582572887531707,19,0.051447929643981385,27,0.05197565882721103,38,0.05705498347387508,4,0.06762697104861425,50,0.06778498144117288,39,0.07013636478541535,29,0.07037875919550261,24,0.07156149178021579,23,0.07173230054964656,48,0.07261514213958287,40,0.07507444826078283,16,0.07538161291223175,47,0.07712082399084703,43,0.0777637623099647,17,0.07907420648643325,49,0.07926402408257192,3,0.08109121809740882,45,0.08740422268292829,6,0.08859499340480591,26,0.0942510016221876,22,0.09723753327520188,42,0.10156209474999583,14,0.10176309076369539,28,0.1018752749961499,13,0.10319776156040836,9,0.1035219266490291,51,0.10939170650704723,46,0.10998455293836809,53,0.11119759560941128,12,0.11125102571774467,7,0.11150184245391744,52,0.11176797536057097,32,0.11435134530581344,36,0.11446213410480757,31,0.11456669390444912,34,0.11542422185606632,33,0.12470275620738941,11,0.12588685641637928,2,0.12653361978686822,30,0.12822730385771894,8,0.13372248484267296,41,0.13375232547107815,35,0.13784198638489717,25,0.14105256980473696,5,0.1435363134998458,10,0.14679063127017775,44,0.15178254596989946,37,0.16116174214023382,1,0.16477977982978298,56,0.16946246031980208,55,0.17672697509573423,54,0.19701711371738456,60,0.20151151082663646,58,0.22664296462181419,57,0.23059772354194763,65,0.28079857840858846,66,0.2907799290147254,62,0.29679357294178776,59,0.30237395626393143,63,0.31410601294146456,61,0.3226312092890228,64,0.3390166893327038
19,17,0.03376518802713667,20,0.04795572744931301,18,0.051447929643981385,21,0.05556755569984208,15,0.08681595890170564,27,0.09607430830008955,38,0.10268076664975784,48,0.1047650946794527,16,0.10995259169103586,24,0.11229433330239157,29,0.113482054850646,4,0.11383591470266884,23,0.11637572641391819,40,0.11675673484965138,50,0.11729751052034554,39,0.11827474623073954,49,0.11992584759249657,47,0.12192746968022301,43,0.122977159889255,3,0.12316625707875625,6,0.1338055080324801,45,0.13464876755111047,26,0.13562615012199428,14,0.13777899041242206,42,0.14122656780565776,28,0.1414476115275967,22,0.1422769973117285,9,0.14387367259605433,13,0.14513962419360468,51,0.14735877905118916,12,0.15102607072559718,36,0.1510330831325515,52,0.15338205148124806,46,0.15371743410138744,34,0.1538293923993,53,0.15472071540389226,7,0.1547629467312995,32,0.15509215137530324,31,0.15567249804330996,2,0.1616393720218774,11,0.16334195009161792,33,0.16617563301814686,30,0.16981373770994523,35,0.17093481603601166,8,0.1713754294445841,41,0.17518715972059798,25,0.1817207569559555,5,0.1827878383010221,10,0.18399073692688112,44,0.19520578188139845,37,0.20013115870424134,1,0.20164451381569087,56,0.2067690267772004,55,0.21403179416174017,54,0.23435183276661153,60,0.23870392648504055,57,0.2670778576319468,58,0.26752881297364045,65,0.3088410829871795,66,0.3170208097233419,62,0.3274870344166147,59,0.33347126016942547,63,0.34544006271724137,61,0.3495450699543754,64,0.36620116743185194
20,18,0.014434023407844672,21,0.01910932272322817,19,0.04795572744931301,15,0.04909181475377044,27,0.05576560923833632,38,0.05941043890819758,48,0.06608654953829876,16,0.07174921311931949,17,0.07323989490622716,50,0.0734979825023235,29,0.07384865009925248,39,0.07484723458613661,4,0.07544044608758302,24,0.07784061650909789,40,0.07855651517752578,47,0.07989927880982954,49,0.08121161341971127,23,0.08151653096716001,3,0.08610497869364636,43,0.08700661272949752,45,0.09547706590461114,6,0.09803208399957006,14,0.10083333041402222,26,0.10132869709691233,22,0.10299284614115226,28,0.10895355877450501,13,0.10923468731594549,42,0.10945119616024364,9,0.11031703303920914,51,0.11173014022963246,46,0.11465412086727582,36,0.115328503187995,52,0.11638447859606221,53,0.1183023902938602,12,0.11881867906341478,34,0.12153531863449762,7,0.12162224669648347,31,0.1216396396209781,32,0.1230303667422247,2,0.12983940677969583,11,0.13188076310404775,35,0.1328031335568381,33,0.13416692929814908,30,0.1356215475737711,8,0.1368151052786698,41,0.1419214332693196,25,0.1463476271178843,5,0.15115623650023183,10,0.1528862789219155,44,0.1572036507615971,37,0.16726767784740618,1,0.16872090586104768,56,0.1691664776043577,55,0.1818347055465036,54,0.20101788232707088,60,0.20160129299653906,58,0.23187923905145433,57,0.2327619264233209,65,0.2714618307964942,66,0.2807559468373329,62,0.2898841202358404,59,0.29580736075411723,63,0.3067525318656224,61,0.31039608733261764,64,0.3286970981708815
21,18,0.01563720949192603,20,0.01910932272322817,15,0.038279587560287286,27,0.04435223883157205,19,0.05556755569984208,38,0.055790581507762206,29,0.061266291638355105,4,0.06136965380319645,48,0.06305049983586411,24,0.06375561957647359,40,0.06493014589959546,16,0.06571372553998989,23,0.06664238793845388,49,0.06713473241672703,39,0.0673438688274066,50,0.06801704461034094,3,0.07010317294007648,43,0.07120436546657798,47,0.07312845342221692,17,0.07491431912573117,45,0.08280749949660828,6,0.08303748373323686,26,0.0843496519365512,22,0.08871378865423866,14,0.09095548079938313,42,0.09186510142263969,28,0.0946073467027647,13,0.0952002441202288,9,0.09598267961678068,51,0.09666793647157865,52,0.09995607579592579,46,0.1013687006839238,36,0.10237253081888031,12,0.10347033645215012,53,0.10356175709043983,34,0.10589661812177965,32,0.1063741679199597,7,0.10652909477729598,31,0.10805534614246774,2,0.1141608342649019,11,0.11619216925222778,33,0.11864426092458234,30,0.12155662395242839,8,0.12383385789636589,41,0.12515973379712728,35,0.12582672043784804,25,0.13465629731385534,5,0.13521562755754252,10,0.1365072341641662,44,0.141776003205495,37,0.1511236060478737,1,0.15357445738556114,56,0.1594010885202094,55,0.1668229090951639,54,0.1866145102726341,60,0.19210752180346732,57,0.219373162047495,58,0.21945364394545472,65,0.2687371475293694,66,0.27821878144378026,62,0.2861941434889277,59,0.29044039841335445,63,0.3043424412999935,61,0.31219497830041965,64,0.3260294933095934
22,45,0.015393504912281768,52,0.01780364586996655,53,0.01880365343092298,46,0.023210888512093967,43,0.02348192261053382,51,0.023651854861840127,13,0.02390153311689754,49,0.02421591203861218,7,0.024595295555262544,6,0.024861755413112776,12,0.02504942164402623,36,0.02616295768953826,32,0.0261664723098984,34,0.02761621441244687,42,0.02802499953600342,31,0.028953499405843706,9,0.029755789874415395,26,0.03024964276703409,47,0.032893758997689336,40,0.033003060966759305,28,0.03565557829377672,33,0.03605541284400562,11,0.039300543310785384,30,0.04034533785334995,50,0.0404943929471039,41,0.046625293919329076,8,0.047154534900846326,4,0.04888043581852345,16,0.05010417938117438,2,0.05132934234674227,23,0.05137472690966515,3,0.05215818804193044,35,0.052432175408150164,48,0.05415686974087193,14,0.054330650524144715,25,0.05574041579512199,44,0.05629815089071861,5,0.056356164880626614,29,0.05807750864605107,24,0.058258123575579225,27,0.05854190119466697,10,0.060386717243172905,15,0.06051609474055336,39,0.06831904622919699,37,0.07438024541525794,1,0.0775951945154926,56,0.08263956970927396,38,0.08786564760936415,21,0.08871378865423866,55,0.09031530284162485,18,0.09723753327520188,20,0.10299284614115226,54,0.11040396442815048,60,0.11475213047094622,58,0.14093612585108162,19,0.1422769973117285,57,0.14375061502193315,17,0.15680817960881238,65,0.19573456235343356,66,0.2071298928388695,62,0.21195046315796956,59,0.21616785394776525,63,0.22953727899084295,61,0.2396573861276212,64,0.2548673456365446
23,24,0.011061590531494787,4,0.017733890724673018,16,0.024955785911023196,29,0.027877820672450863,40,0.030096889295965754,26,0.030805835141494566,48,0.031927972844303494,6,0.0338249646832604,27,0.03457961299414397,13,0.034716057682248586,15,0.034912592158392854,3,0.03509011272713394,9,0.03536090207941353,43,0.03915609282558387,49,0.04000017770863985,28,0.04300565584106864,7,0.04353134023107765,32,0.04531347760120582,50,0.045568915598319576,31,0.04601036757600665,12,0.04670862523668241,14,0.0469731813655203,39,0.047285149744708994,53,0.04962243459843805,42,0.05087768658583193,22,0.05137472690966515,47,0.05563847052782042,52,0.05792746674123378,45,0.058027601457920026,36,0.05929643833138152,34,0.060071692825676794,30,0.06084069097118864,33,0.06194488423374735,11,0.06391180933505132,38,0.06435862139978861,46,0.06488270935373552,2,0.06628435925094381,21,0.06664238793845388,51,0.06838840312133393,41,0.0705938344750201,18,0.07173230054964656,25,0.0784200432077596,8,0.07842126024555156,5,0.0802374427205812,20,0.08151653096716001,10,0.08408298736898435,35,0.08438323674889676,44,0.09438894562834434,37,0.10008063193154379,1,0.10276659619837052,56,0.10897093736720322,55,0.11519898168825976,19,0.11637572641391819,17,0.13252073840979953,54,0.1358367051397672,60,0.14303234241413046,58,0.16506923054670955,57,0.16963075485931742,65,0.22804598556292147,66,0.23997811095763522,62,0.24439772727611614,59,0.2462603080142861,63,0.2614130279988186,61,0.27107329976525896,64,0.2860171900321951
24,23,0.011061590531494787,4,0.022320853891792166,16,0.02466276792371156,29,0.028993587886794292,15,0.030649579687175355,40,0.031801875676791935,27,0.033614075694328165,9,0.03369469418695564,48,0.034561403060382516,26,0.03666745024244475,3,0.03682638840622393,13,0.03694092141617254,6,0.03815259453356789,28,0.043598528919610254,14,0.04384356955201775,49,0.04402068190094598,12,0.044384055785947715,43,0.04514818917296968,31,0.047445252532004135,32,0.04769786079483939,7,0.04812747413897884,50,0.052150802354201345,39,0.05293551685751692,42,0.05483604076147712,53,0.0568625356343545,22,0.058258123575579225,47,0.05995150747472153,11,0.060990859075704895,2,0.06311497461102973,52,0.06350465201656447,21,0.06375561957647359,45,0.06466636940920507,36,0.06472017925827787,38,0.06478847589521976,33,0.0656467364293997,34,0.0657146146038986,30,0.0662540011402473,18,0.07156149178021579,46,0.07340893878986403,51,0.07438668314721693,8,0.07606197884501475,25,0.07647790631026255,41,0.07677725194864506,20,0.07784061650909789,5,0.07885452547446016,35,0.0809619939329613,10,0.08262309311778901,37,0.0969966448610543,1,0.10014548964496021,44,0.10125116548938856,56,0.10873211824774882,55,0.11194942461416062,19,0.11229433330239157,17,0.1277477156383743,54,0.1334805589164643,60,0.1417261691186058,58,0.16532866440741073,57,0.166732584892481,65,0.22442824812357423,66,0.23594184407729998,59,0.24157316860982098,62,0.2426558994067739,63,0.25955725165964455,61,0.26816065464920397,64,0.2827920436944914
25,10,0.010046676585961246,5,0.011412474065908862,33,0.02331744358927512,11,0.023872279517413577,8,0.025416045568954118,1,0.028056716504750556,41,0.028062360775683394,35,0.02916185674908166,37,0.034047747653338,56,0.03444294202313047,30,0.03493705709509046,34,0.03572148673587501,12,0.036736213452875276,36,0.04023991896574527,46,0.040366045536105344,31,0.041080781375954424,2,0.041806034272268706,28,0.04299603411155521,51,0.04433838299097796,53,0.04542256042690183,44,0.04643979657094274,32,0.04704481994383982,9,0.04761490985084755,52,0.04796984754755752,42,0.04905403050957753,55,0.04947589599593406,14,0.05241740898064675,7,0.052737290811541854,13,0.05471392112832985,22,0.05574041579512199,45,0.05951009087408182,54,0.06024661352636371,6,0.06335948272314973,26,0.06736558085171257,43,0.06877190840883612,49,0.07257225814116444,60,0.07261551057296081,40,0.07268981965003385,24,0.07647790631026255,23,0.0784200432077596,47,0.07883925484930726,16,0.07947048296163438,50,0.08557352237471107,58,0.09114501925571133,4,0.09312307088882116,57,0.09395393234606506,3,0.09401451737694286,48,0.09550585714886702,29,0.09816901551055136,15,0.10037225100745845,27,0.10503410652197963,39,0.11298726104546514,21,0.13465629731385534,38,0.1383253825555025,18,0.14105256980473696,20,0.1463476271178843,65,0.1637593188548069,66,0.17673363135285328,59,0.1773433352784833,19,0.1817207569559555,62,0.18194841174833037,63,0.1962913371746359,17,0.19883526695000373,61,0.20834137567550148,64,0.2218942080096094
26,13,0.016645245617232882,43,0.0207263062727337,49,0.02322487066856422,6,0.024913191119966007,9,0.025298828005749553,40,0.025823059508782095,53,0.027811134159541038,52,0.029530592764728913,32,0.02956957814606328,47,0.030040522583335484,22,0.03024964276703409,3,0.030334647589257288,23,0.030805835141494566,7,0.031772811102355025,31,0.03328990852877604,4,0.03348659489911401,45,0.034310793838725755,24,0.03666745024244475,29,0.03788936937852201,12,0.038551471711169905,50,0.03857008489151871,14,0.03921280094880676,28,0.039911905140326276,16,0.0410735040953292,51,0.0412890788121258,34,0.042576378844063005,30,0.04415157617351737,42,0.04536028717368645,36,0.046758718080219704,46,0.047357185559993235,27,0.05030331861611262,11,0.05233069088854716,39,0.05276579075123229,2,0.05284575430019982,48,0.052966495695889175,33,0.053169585948768625,15,0.05564047043423172,41,0.05685152320185681,5,0.06671788418787306,25,0.06736558085171257,10,0.06906479946500012,8,0.06958315840909095,44,0.0696072171137101,38,0.07672227482675073,35,0.07784122677303577,21,0.0843496519365512,37,0.08654929658244652,1,0.08728444104788759,18,0.0942510016221876,55,0.09913888936574097,56,0.0998593337046097,20,0.10132869709691233,54,0.12313060343469506,60,0.13429878315396127,19,0.13562615012199428,17,0.1512606677295487,57,0.15349432868353025,58,0.15542022238393197,65,0.21982358783863054,66,0.23186956064783934,59,0.23803581635712445,62,0.23874349030307124,63,0.2539758172806577,61,0.26603444550633865,64,0.275838005831269
27,15,0.017589050860616417,29,0.022954471299109363,4,0.024015624459091355,50,0.03021200892690775,39,0.031502916306838276,24,0.033614075694328165,3,0.03429886529552855,23,0.03457961299414397,38,0.03491327248450477,47,0.03979615080409336,40,0.04200810093666632,16,0.042286236759092086,48,0.043696557504065606,43,0.04376595390134549,21,0.04435223883157205,49,0.04745138048283808,26,0.05030331861611262,6,0.050667476749687475,18,0.05197565882721103,20,0.05576560923833632,45,0.055839833601829814,22,0.05854190119466697,13,0.060679789771252275,9,0.06486056775727658,52,0.06522231873848403,28,0.06852688365354538,14,0.06864258560455294,53,0.06913735603345111,42,0.06976303071484109,12,0.07549681923231508,32,0.07641657504877525,31,0.07668523296272606,7,0.07710872818808691,51,0.07744998516794666,46,0.07983769104690755,36,0.08244769959297263,34,0.0829409913956315,33,0.08825043279457455,30,0.08852905266942485,11,0.09089508071614762,2,0.09282870982148929,19,0.09607430830008955,41,0.10061825052785096,8,0.10210299683752856,44,0.10489045989778331,25,0.10503410652197963,35,0.10640637930935454,5,0.10978260149036399,17,0.1120547106043744,10,0.11279894312199157,37,0.1283429784027795,1,0.13078231586801184,56,0.1354984080922489,55,0.14298771908664845,54,0.1632102344826795,60,0.1701047157201916,58,0.19401729585192865,57,0.19694024407022837,65,0.24962491197331968,66,0.25980736732506776,62,0.2670448194981317,59,0.26924001491048755,63,0.28455301016177564,61,0.28924604829749984,64,0.30739465063646587
28,12,0.014438167268357326,9,0.019238558115608657,14,0.021776963741929445,6,0.023953661425146513,32,0.025261900346127825,2,0.026878971018182447,31,0.02759209588659612,11,0.028857655338929915,43,0.029774273818549853,13,0.0323584199051874,53,0.034400302461783494,42,0.034740524653019675,40,0.03507485527775589,7,0.03551135979892407,22,0.03565557829377672,49,0.03609659462404774,8,0.038999820155953116,26,0.039911905140326276,16,0.04118713952018013,52,0.04209795940877245,33,0.042148775013828875,36,0.04288721467922562,25,0.04299603411155521,23,0.04300565584106864,45,0.043443569607173424,24,0.043598528919610254,34,0.04371251703209033,5,0.043714775436217546,30,0.04627321715538494,35,0.04650872003787744,10,0.046908479855407983,47,0.047594822982243545,50,0.05062375305889633,46,0.050894420526692935,51,0.053531377410823436,48,0.05425881464331565,41,0.055636991738266146,4,0.05580745986344873,3,0.057326142088598354,15,0.063537873016192,29,0.06442702717250334,1,0.06511010000697842,37,0.06653793619158706,27,0.06852688365354538,56,0.07198330558898525,44,0.07673768681758754,39,0.07702699955300873,55,0.08125814723274287,21,0.0946073467027647,54,0.09728457434259752,38,0.09926155915130033,18,0.1018752749961499,60,0.10423479989836358,20,0.10895355877450501,58,0.12910094437833552,57,0.13152684074678905,19,0.1414476115275967,17,0.1606197998897576,65,0.18819940614798308,66,0.1999441597958684,62,0.20543292146837458,59,0.20779566837416247,63,0.2223504884222637,61,0.23239460192703063,64,0.24748379354459607
