target,donor,weighted_ks,mean_ks,marginal_energy,sinkhorn_wasserstein
42,8,0.0406327831751287,0.1420127193080159,1.60782805883544,0.2019366831917676
42,9,0.0270679115389597,0.1368957815639738,1.198500262653316,0.2190742285709322
42,10,0.0528092994144366,0.1197867188449008,0.744729943850723,0.2798701556198699
42,11,0.0315638989580197,0.1299287494490804,0.7482325234879947,0.2733992875036473
42,12,0.0218677825372562,0.0936246193008066,0.6646207526220482,0.1792536343828737
42,13,0.0386366771746332,0.1419935749714227,1.2462636892367287,0.2326950351563471
42,14,0.0520918489164652,0.1519777658517791,1.357375655050988,0.2508442369304056
42,15,0.0632384620405197,0.1646253414781487,1.311431592534881,
42,16,0.0476478932075695,0.1562267062386524,1.3538125385541808,0.2065279794830867
42,17,0.1592111946448148,0.1789885415883768,1.1487809333933363,0.3929645947208245
42,18,0.1015620947499958,0.1784394213791541,1.6017541139358198,0.3442954742308851
42,19,0.1412265678056577,0.1486246936902794,0.6011988170197913,0.3888005697891422
42,20,0.1094511961602436,0.1695777550234587,1.3010744314218003,0.3754401367791483
42,21,0.0918651014226396,0.1296605180392523,0.5192388088307436,0.2654228174344596
42,22,0.0280249995360034,0.1066403667898244,1.0380285128637727,0.1499741837588443
42,23,0.0508776865858319,0.1695820958123489,1.542082178305162,0.2494844589510977
42,24,0.0548360407614771,0.1579327449109189,1.1750506441913793,0.2528566770076154
42,25,0.0490540305095775,0.1720561806457011,1.3417425226928383,0.2821256681111724
42,26,0.0453602871736864,0.1487971665648021,0.9295047826706708,0.2943575858549462
42,27,0.069763030714841,0.152462480223278,1.3502251091865072,0.2358571995385168
42,28,0.0347405246530196,0.1108874204598025,0.8735940431411692,0.2651673924997992
42,29,0.0709184828615816,0.1667015515149621,1.2235066700766983,
42,30,0.0326097776457622,0.1358167767120596,1.314712360874398,0.257515271164575
42,31,0.0276297211819194,0.1452624575966136,1.3645180104174452,0.1819913217219178
42,32,0.0236113842758611,0.0788556960479302,0.4930647857343008,0.1937634891497459
42,33,0.0287906182704767,0.1322871341541494,1.3720576679522316,0.1632395563230414
42,34,0.0264956591780066,0.057342956281714,0.3268263360926201,0.1258487443528771
42,35,0.0426074881709046,0.1014137212889441,1.1164780534474956,0.1993169214002633
42,36,0.0190222290502474,0.0471550800377132,0.3418755154591052,0.1185130184524067
42,37,0.067752859093653,0.0937418809783933,1.0475344506238198,0.1821309398116904
42,45,0.0344721200308119,0.1279582738766838,1.6320261092190578,0.2217999417443919
42,46,0.0228072691805637,0.1342724692717535,1.685218771310505,0.2023178504844817
42,47,0.0481465898285688,0.1010381243113603,0.639797059929418,0.1926367748212924
42,48,0.0585587363687498,0.1107506557528306,1.253414933490276,0.1526284056063504
42,49,0.0364073208627328,0.0784107681867992,0.4870851962872741,0.1439834724007387
